128.0,33.6,  80, 41
128.1,33.6,  81, 41
128.2,33.6,  83, 41
128.3,33.6,  85, 41
128.4,33.6,  87, 41
128.5,33.6,  89, 41
128.6,33.6,  90, 41
128.7,33.6,  92, 41
128.8,33.6,  94, 41
128.9,33.6,  96, 41
129.0,33.6,  98, 41
129.1,33.6,  100, 41
129.2,33.6,  101, 41
129.3,33.6,  103, 41
129.4,33.6,  105, 41
129.5,33.6,  107, 42
129.6,33.6,  109, 42
129.7,33.6,  111, 42
129.8,33.6,  112, 42
129.9,33.6,  114, 42
130.0,33.6,  116, 42
125.0,33.7,  25, 42
125.1,33.7,  27, 42
125.2,33.7,  28, 42
125.3,33.7,  30, 42
125.4,33.7,  32, 42
125.5,33.7,  34, 42
125.6,33.7,  36, 42
125.7,33.7,  38, 42
125.8,33.7,  39, 42
125.9,33.7,  41, 42
126.0,33.7,  43, 42
126.1,33.7,  45, 42
126.2,33.7,  47, 42
126.3,33.7,  48, 42
126.4,33.7,  50, 42
126.5,33.7,  52, 42
126.6,33.7,  54, 42
126.7,33.7,  56, 42
126.8,33.7,  58, 42
126.9,33.7,  59, 42
127.0,33.7,  61, 42
127.1,33.7,  63, 42
127.2,33.7,  65, 42
127.3,33.7,  67, 43
127.4,33.7,  69, 43
127.5,33.7,  70, 43
127.6,33.7,  72, 43
127.7,33.7,  74, 43
127.8,33.7,  76, 43
127.9,33.7,  78, 43
128.0,33.7,  79, 43
128.1,33.7,  81, 43
128.2,33.7,  83, 43
128.3,33.7,  85, 43
128.4,33.7,  87, 43
128.5,33.7,  89, 43
128.6,33.7,  90, 43
128.7,33.7,  92, 43
128.8,33.7,  94, 43
128.9,33.7,  96, 43
129.0,33.7,  98, 43
129.1,33.7,  100, 43
129.2,33.7,  101, 43
129.3,33.7,  103, 44
129.4,33.7,  105, 44
129.5,33.7,  107, 44
129.6,33.7,  109, 44
129.7,33.7,  110, 44
129.8,33.7,  112, 44
129.9,33.7,  114, 44
130.0,33.7,  116, 44
125.0,33.8,  25, 45
125.1,33.8,  27, 45
125.2,33.8,  28, 45
125.3,33.8,  30, 45
125.4,33.8,  32, 45
125.5,33.8,  34, 45
125.6,33.8,  36, 45
125.7,33.8,  38, 45
125.8,33.8,  39, 45
125.9,33.8,  41, 45
126.0,33.8,  43, 45
126.1,33.8,  45, 45
126.2,33.8,  47, 45
126.3,33.8,  48, 45
126.4,33.8,  50, 45
126.5,33.8,  52, 45
126.6,33.8,  54, 45
126.7,33.8,  56, 45
126.8,33.8,  58, 45
126.9,33.8,  59, 45
127.0,33.8,  61, 45
127.1,33.8,  63, 45
127.2,33.8,  65, 45
127.3,33.8,  67, 45
127.4,33.8,  68, 45
127.5,33.8,  70, 45
127.6,33.8,  72, 45
127.7,33.8,  74, 45
127.8,33.8,  76, 45
127.9,33.8,  78, 45
128.0,33.8,  79, 45
128.1,33.8,  81, 45
128.2,33.8,  83, 45
128.3,33.8,  85, 45
128.4,33.8,  87, 45
128.5,33.8,  89, 45
128.6,33.8,  90, 45
128.7,33.8,  92, 45
128.8,33.8,  94, 45
128.9,33.8,  96, 45
129.0,33.8,  98, 46
129.1,33.8,  99, 46
129.2,33.8,  101, 46
129.3,33.8,  103, 46
129.4,33.8,  105, 46
129.5,33.8,  107, 46
129.6,33.8,  109, 46
129.7,33.8,  110, 46
129.8,33.8,  112, 46
129.9,33.8,  114, 46
130.0,33.8,  116, 46
125.0,33.9,  25, 47
125.1,33.9,  27, 47
125.2,33.9,  28, 47
125.3,33.9,  30, 47
125.4,33.9,  32, 47
125.5,33.9,  34, 47
125.6,33.9,  36, 47
125.7,33.9,  38, 47
125.8,33.9,  39, 47
125.9,33.9,  41, 47
126.0,33.9,  43, 47
126.1,33.9,  45, 47
126.2,33.9,  47, 47
126.3,33.9,  48, 47
126.4,33.9,  50, 47
126.5,33.9,  52, 47
126.6,33.9,  54, 47
126.7,33.9,  56, 47
126.8,33.9,  58, 47
126.9,33.9,  59, 47
127.0,33.9,  61, 47
127.1,33.9,  63, 47
127.2,33.9,  65, 47
127.3,33.9,  67, 47
127.4,33.9,  68, 47
127.5,33.9,  70, 47
127.6,33.9,  72, 47
127.7,33.9,  74, 47
127.8,33.9,  76, 47
127.9,33.9,  78, 47
128.0,33.9,  79, 47
128.1,33.9,  81, 47
128.2,33.9,  83, 47
128.3,33.9,  85, 47
128.4,33.9,  87, 47
128.5,33.9,  88, 47
128.6,33.9,  90, 47
128.7,33.9,  92, 48
128.8,33.9,  94, 48
128.9,33.9,  96, 48
129.0,33.9,  98, 48
129.1,33.9,  99, 48
129.2,33.9,  101, 48
129.3,33.9,  103, 48
129.4,33.9,  105, 48
129.5,33.9,  107, 48
129.6,33.9,  108, 48
129.7,33.9,  110, 48
129.8,33.9,  112, 48
129.9,33.9,  114, 48
130.0,33.9,  116, 49
125.0,34.0,  25, 49
125.1,34.0,  27, 49
125.2,34.0,  28, 49
125.3,34.0,  30, 49
125.4,34.0,  32, 49
125.5,34.0,  34, 49
125.6,34.0,  36, 49
125.7,34.0,  38, 49
125.8,34.0,  39, 49
125.9,34.0,  41, 49
126.0,34.0,  43, 49
126.1,34.0,  45, 49
126.2,34.0,  47, 49
126.3,34.0,  48, 49
126.4,34.0,  50, 49
126.5,34.0,  52, 49
126.6,34.0,  54, 49
126.7,34.0,  56, 49
126.8,34.0,  58, 49
126.9,34.0,  59, 49
127.0,34.0,  61, 49
127.1,34.0,  63, 49
127.2,34.0,  65, 49
127.3,34.0,  67, 49
127.4,34.0,  68, 49
127.5,34.0,  70, 49
127.6,34.0,  72, 49
127.7,34.0,  74, 49
127.8,34.0,  76, 49
127.9,34.0,  77, 49
128.0,34.0,  79, 49
128.1,34.0,  81, 49
128.2,34.0,  83, 49
128.3,34.0,  85, 50
128.4,34.0,  87, 50
128.5,34.0,  88, 50
128.6,34.0,  90, 50
128.7,34.0,  92, 50
128.8,34.0,  94, 50
128.9,34.0,  96, 50
129.0,34.0,  97, 50
129.1,34.0,  99, 50
129.2,34.0,  101, 50
129.3,34.0,  103, 50
129.4,34.0,  105, 50
129.5,34.0,  107, 50
129.6,34.0,  108, 50
129.7,34.0,  110, 50
129.8,34.0,  112, 51
129.9,34.0,  114, 51
130.0,34.0,  116, 51
125.0,34.1,  25, 51
125.1,34.1,  27, 51
125.2,34.1,  28, 51
125.3,34.1,  30, 51
125.4,34.1,  32, 51
125.5,34.1,  34, 51
125.6,34.1,  36, 51
125.7,34.1,  38, 51
125.8,34.1,  39, 51
125.9,34.1,  41, 51
126.0,34.1,  43, 51
126.1,34.1,  45, 51
126.2,34.1,  47, 51
126.3,34.1,  48, 51
126.4,34.1,  50, 51
126.5,34.1,  52, 51
126.6,34.1,  54, 51
126.7,34.1,  56, 51
126.8,34.1,  58, 51
126.9,34.1,  59, 51
127.0,34.1,  61, 51
127.1,34.1,  63, 51
